Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
8,,,no_pay,0,1,VP1,,11,8,8,9,Session,15:19:30.873,1765552770873467100,1765552770873467100,,,
8,0ec3a123-a4ab-4054-b858-69168d0e1dc1,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,15:19:51.275,1765552791275214800,1765552791275214800,,,
8,,bd5ff2cf-5f8f-4d5d-bf2e-2969ea198d34,no_pay,0,1,VP1,VP2,11,8,8,9,Start,15:19:51.749,1765552791749780000,1765552791749780000,,,
8,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Flash,15:19:56.808,1765552796808126000,1765552796808126000,,,
8,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Ton,15:19:57.097,1765552797097288800,1765552797097288800,,,
8,ea753439-c30f-4117-a5b8-d4c0e56837e4,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,15:20:11.634,1765552811634675000,1765552811634675000,,,
8,,bbe5db4a-09d6-4e2d-af4b-e83651c36275,no_pay,0,1,VP1,VP2,11,8,8,9,Start,15:20:13.982,1765552813982938500,1765552813982938500,,,
8,fbcfbd4e-b31b-4394-9aa0-2be9f2e06bf1,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 1,15:20:17.264,1765552817264062700,1765552817264062700,,,
8,,b79dc38e-072c-4c1d-93f4-72972e4c65b6,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 1,15:20:19.259,1765552819259126000,1765552819259126000,,,
8,fc9800a6-97fa-4eaf-b34a-875da87675bc,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 2,15:20:21.771,1765552821771031800,1765552821771031800,,,
8,,9bc9ae9a-d316-4b3d-b80a-1ef2b3f393f2,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 2,15:20:24.447,1765552824447749000,1765552824447749000,,,
8,7ff57fb5-4e8b-40ad-b803-453e05318ae4,,no_pay,0,1,VP1,VP1,11,8,8,9,Hoch,15:20:28.370,1765552828370045100,1765552828370045100,,,
8,,919d7d51-5997-4f77-b639-3868dc0b331a,no_pay,0,1,VP1,VP2,11,8,8,9,Wahrheit,15:20:38.543,1765552838543043400,1765552838543043400,,,
8,,,no_pay,0,1,VP1,,11,8,8,9,Showdown,15:20:38.746,1765552838746275000,1765552838746275000,VP1,,
8,71bcce11-4bc0-4552-87b4-8bb1c1f952a4,,no_pay,0,1,VP1,VP1,11,8,8,9,Nächste Runde,15:20:58.493,1765552858493164300,1765552858493164300,,,
8,,5ec1d3af-f0e3-49ea-a1b5-532d180362e1,no_pay,0,1,VP1,VP2,11,8,8,9,Nächste Runde,15:20:59.444,1765552859444031500,1765552859444031500,,,
8,,3e357597-6245-4f4d-a0e9-30362d442b84,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 1,15:21:05.543,1765552865543090000,1765552865543090000,,,
8,ea220dff-ac5f-4033-9d9c-69fdc74fa076,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 1,15:21:07.058,1765552867058471300,1765552867058471300,,,
8,,496ed94b-641e-4308-a81a-0cf333863097,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 2,15:21:09.307,1765552869307604600,1765552869307604600,,,
8,65db0001-c922-41f7-a29d-6e0efbc6db05,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 2,15:21:10.026,1765552870026296600,1765552870026296600,,,
8,,8587a838-029c-4f46-8233-6ffda2b078ab,no_pay,0,2,VP2,VP2,9,7,11,10,Tief,15:21:15.966,1765552875966198900,1765552875966198900,,,
8,7fbb3ac3-52a8-492b-a651-493364cd4b4b,,no_pay,0,2,VP2,VP1,9,7,11,10,Wahrheit,15:21:17.198,1765552877198835400,1765552877198835400,,,
8,,,no_pay,0,2,VP2,,9,7,11,10,Showdown,15:21:17.398,1765552877398980900,1765552877398980900,VP2,,
8,,96cf256e-a387-4c41-a01b-0d845ba1cbb9,no_pay,0,2,VP2,VP2,9,7,11,10,Nächste Runde,15:21:20.373,1765552880373402600,1765552880373402600,,,
8,8fde7194-a48b-4eb1-a232-ac32d1fd0298,,no_pay,0,2,VP2,VP1,9,7,11,10,Nächste Runde,15:21:20.522,1765552880522371600,1765552880522371600,,,
8,dc46d667-5b13-4a52-9bf2-9ad8ea0fa495,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 1,15:21:21.919,1765552881919265500,1765552881919265500,,,
8,,3a642e89-13ca-44a3-aa03-eb8d84b98629,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 1,15:21:23.607,1765552883607412900,1765552883607412900,,,
8,e88cf40f-89d6-4fc5-b403-85b5ae2956ee,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 2,15:21:24.231,1765552884231957100,1765552884231957100,,,
8,,7822f4ee-41c1-4469-913b-84eba719e1e8,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 2,15:21:25.755,1765552885755164300,1765552885755164300,,,
8,58e0aa5b-0833-424e-80d9-27ddc3ac14a3,,no_pay,0,3,VP1,VP1,10,11,8,7,Tief,15:21:28.993,1765552888993296200,1765552888993296200,,,
8,,aa893af7-aeb8-43f0-ba52-2956984e8893,no_pay,0,3,VP1,VP2,10,11,8,7,Bluff,15:21:32.249,1765552892249314200,1765552892249314200,,,
8,,,no_pay,0,3,VP1,,10,11,8,7,Showdown,15:21:32.449,1765552892449561300,1765552892449561300,VP2,,
8,901cb856-1cb9-4967-bc47-0e0738b199f5,,no_pay,0,3,VP1,VP1,10,11,8,7,Nächste Runde,15:21:34.203,1765552894203371900,1765552894203371900,,,
8,,8f3d2f48-81b8-4297-be99-28bf33debdd8,no_pay,0,3,VP1,VP2,10,11,8,7,Nächste Runde,15:21:35.785,1765552895785079200,1765552895785079200,,,
8,,bc2602b1-ed6f-49f3-ba3f-85a410cd72b7,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 1,15:21:40.771,1765552900771708500,1765552900771708500,,,
8,b1a840ff-afa2-416d-baa2-d28d9dc51117,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 1,15:21:41.688,1765552901688088500,1765552901688088500,,,
8,,d8469572-1a2e-4d4a-9eec-49896666c291,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 2,15:21:42.879,1765552902879307700,1765552902879307700,,,
8,7e0b5eba-0da5-43a4-82c2-c212af1b3bac,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 2,15:21:43.530,1765552903530530600,1765552903530530600,,,
8,,d7bd4b46-9a26-4720-a45e-7e52ecd89aad,no_pay,0,4,VP2,VP2,7,7,8,10,Mittel,15:21:47.367,1765552907367995000,1765552907367995000,,,
8,1119a84b-02d0-4b73-b869-b3198046a7ad,,no_pay,0,4,VP2,VP1,7,7,8,10,Bluff,15:21:49.791,1765552909791454100,1765552909791454100,,,
8,,,no_pay,0,4,VP2,,7,7,8,10,Showdown,15:21:49.989,1765552909989390100,1765552909989390100,VP2,,
8,af99e9d7-b99f-4060-ad46-f239c8dc90d5,,no_pay,0,4,VP2,VP1,7,7,8,10,Nächste Runde,15:21:52.553,1765552912553794100,1765552912553794100,,,
8,,b58c627b-d76c-4f39-9791-dfef180369f1,no_pay,0,4,VP2,VP2,7,7,8,10,Nächste Runde,15:21:53.279,1765552913279596800,1765552913279596800,,,
8,946be246-a3b9-424c-9de2-8860bd0a7712,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 1,15:21:54.414,1765552914414347800,1765552914414347800,,,
8,,449695ba-f730-4890-82c7-27e467f296c5,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 1,15:21:55.775,1765552915775726200,1765552915775726200,,,
8,8cc0edfb-f78b-4169-ba01-d56343cb9884,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 2,15:21:56.260,1765552916260272400,1765552916260272400,,,
8,,fdb4c79d-8987-4981-a5c2-75f88911136e,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 2,15:21:57.687,1765552917687769700,1765552917687769700,,,
8,c9309b94-174b-472d-b9ae-c30595eb40b8,,no_pay,0,5,VP1,VP1,10,8,9,7,Mittel,15:21:59.393,1765552919393595100,1765552919393595100,,,
8,,7186eaf9-b98a-442f-821e-0b1a120326ae,no_pay,0,5,VP1,VP2,10,8,9,7,Wahrheit,15:22:01.626,1765552921626519300,1765552921626519300,,,
8,,,no_pay,0,5,VP1,,10,8,9,7,Showdown,15:22:01.827,1765552921827203400,1765552921827203400,VP1,,
8,f0a9996f-12a6-4990-a516-709054cde82a,,no_pay,0,5,VP1,VP1,10,8,9,7,Nächste Runde,15:22:04.142,1765552924142070100,1765552924142070100,,,
8,,75b21a13-a4b8-4ee7-b768-6a6ab2c69a2e,no_pay,0,5,VP1,VP2,10,8,9,7,Nächste Runde,15:22:06.796,1765552926796314300,1765552926796314300,,,
8,,999cdf68-29ab-442b-b0a9-8a22f4697960,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 1,15:22:09.004,1765552929004408800,1765552929004408800,,,
8,3922bdc7-a0d5-4f63-a7b7-58f1f99679c7,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 1,15:22:10.039,1765552930039453100,1765552930039453100,,,
8,,13ee510d-2b80-4a72-848e-bbba7c3d8082,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 2,15:22:11.353,1765552931353261200,1765552931353261200,,,
8,00aca5f2-8e4a-4e8d-8aed-67749a02e774,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 2,15:22:11.884,1765552931884087100,1765552931884087100,,,
8,,fcb94f94-34c3-4c6e-be92-e268f2f2437a,no_pay,0,6,VP2,VP2,7,10,9,10,Hoch,15:22:15.121,1765552935121141100,1765552935121141100,,,
8,de72e63e-7372-48c3-a9c2-96eeda091a28,,no_pay,0,6,VP2,VP1,7,10,9,10,Wahrheit,15:22:17.141,1765552937141810300,1765552937141810300,,,
8,,,no_pay,0,6,VP2,,7,10,9,10,Showdown,15:22:17.339,1765552937339479200,1765552937339479200,VP2,,
8,fd529fc6-d493-4815-9e4c-6b5939cefa82,,no_pay,0,6,VP2,VP1,7,10,9,10,Nächste Runde,15:22:18.942,1765552938942448700,1765552938942448700,,,
8,,aff112d1-66d2-46f3-8854-eb5de84e83ac,no_pay,0,6,VP2,VP2,7,10,9,10,Nächste Runde,15:22:20.485,1765552940485558900,1765552940485558900,,,
8,,7a3533a9-dd82-4c73-be52-c27960715f8b,no_pay,1,1,VP1,VP2,,,,,Start,15:23:10.379,1765552990379734400,1765552990379734400,,,
8,93ec2a1d-c106-40c5-9210-08338b92c69a,,no_pay,1,1,VP1,VP1,,,,,Start,15:25:18.724,1765553118724429500,1765553118724429500,,,
8,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Flash,15:25:23.795,1765553123795827500,1765553123795827500,,,
8,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Ton,15:25:24.158,1765553124158068100,1765553124158068100,,,
8,259c36ea-3ce9-42fa-8696-5ea279434e2d,,no_pay,1,1,VP1,VP1,8,8,7,11,Start,15:25:44.557,1765553144557358800,1765553144557358800,,,
