Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
3,,,no_pay,0,1,VP1,,11,8,8,9,Session,10:09:57.394,1765274997394147000,1765274997394147000,,,
3,,98f23f78-9f2a-4e12-bc04-c72ab3854402,no_pay,0,1,VP1,VP2,11,8,8,9,Start,10:10:00.750,1765275000750747300,1765275000750747300,,,
3,0476781d-4fbc-46c9-a502-ce65e8ec01c2,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,10:10:01.968,1765275001968799000,1765275001968799000,,,
3,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Flash,10:10:07.029,1765275007029794300,1765275007029794300,,,
3,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Ton,10:10:07.309,1765275007309008900,1765275007309008900,,,
3,835cb4a0-b867-4168-a8a6-f211a3e5e02c,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,10:10:21.074,1765275021074327300,1765275021074327300,,,
3,,1e81670a-5318-4e93-8bd8-a39bd1d9fc8a,no_pay,0,1,VP1,VP2,11,8,8,9,Start,10:10:21.348,1765275021348468700,1765275021348468700,,,
3,445cebe7-b9c6-4fac-9542-8f7e9177bb33,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 1,10:10:24.060,1765275024060195400,1765275024060195400,,,
3,,13cc2268-bec7-4474-a6c1-493fc86d14e6,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 1,10:10:25.657,1765275025657655200,1765275025657655200,,,
3,183f420d-a2f9-424e-a172-9ef375ab4050,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 2,10:10:27.221,1765275027221915200,1765275027221915200,,,
3,,507cd5e6-c15b-4f24-9c96-63e6858bc975,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 2,10:10:28.294,1765275028294554800,1765275028294554800,,,
3,6fdf3aa3-ddad-4de7-8905-8e0d1657628b,,no_pay,0,1,VP1,VP1,11,8,8,9,Hoch,10:10:31.298,1765275031298971000,1765275031298971000,,,
3,,84a9b32a-1537-4b18-8b06-0cdde0ee2dc1,no_pay,0,1,VP1,VP2,11,8,8,9,Wahrheit,10:10:35.745,1765275035745106500,1765275035745106500,,,
3,,,no_pay,0,1,VP1,,11,8,8,9,Showdown,10:10:35.941,1765275035941491300,1765275035941491300,VP1,,
3,,25ebd6bd-6ad1-46ae-a0d8-72407aeefc5a,no_pay,0,1,VP1,VP2,11,8,8,9,Nächste Runde,10:10:41.903,1765275041903894800,1765275041903894800,,,
3,5768744b-5bfe-4728-90c4-9e200c39cd3e,,no_pay,0,1,VP1,VP1,11,8,8,9,Nächste Runde,10:10:43.472,1765275043472662100,1765275043472662100,,,
3,,aa0f3a39-6027-4bec-9bcd-c040fd93f8ce,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 1,10:10:45.552,1765275045552480900,1765275045552480900,,,
3,cc5ab06a-ebce-4db6-ab75-28630a1378cd,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 1,10:10:47.362,1765275047362142900,1765275047362142900,,,
3,,730aa057-b1a8-4a8a-9873-c30891b17179,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 2,10:10:50.266,1765275050266840800,1765275050266840800,,,
3,27afe049-2832-4e4f-9b3f-e4854cd4f03c,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 2,10:10:52.255,1765275052255555600,1765275052255555600,,,
3,,d035d16f-5482-4736-935d-b6c3f9b24773,no_pay,0,2,VP2,VP2,9,7,11,10,Hoch,10:10:57.506,1765275057506068800,1765275057506068800,,,
3,1f3dec04-34e4-4d9d-99fb-8a4cb84d375c,,no_pay,0,2,VP2,VP1,9,7,11,10,Bluff,10:10:59.561,1765275059561608000,1765275059561608000,,,
3,,,no_pay,0,2,VP2,,9,7,11,10,Showdown,10:10:59.759,1765275059759373200,1765275059759373200,VP1,,
3,,1fbd3a4c-e614-4dec-831c-0fed6d014ea9,no_pay,0,2,VP2,VP2,9,7,11,10,Nächste Runde,10:11:05.658,1765275065658873200,1765275065658873200,,,
3,d8b75aef-dfb5-4c06-99fc-76f1321d32ae,,no_pay,0,2,VP2,VP1,9,7,11,10,Nächste Runde,10:11:07.670,1765275067670990800,1765275067670990800,,,
3,3f9405a3-0dc5-4be9-9f52-d715ddaf98b9,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 1,10:11:10.195,1765275070195273700,1765275070195273700,,,
3,,9584d579-d41d-4353-8afe-09537e939593,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 1,10:11:11.024,1765275071024665500,1765275071024665500,,,
3,f6ce9f99-8840-4db1-8b05-90e82072244d,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 2,10:11:13.413,1765275073413122500,1765275073413122500,,,
3,,5aba7330-b35d-4251-be21-38556404fd9e,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 2,10:11:14.160,1765275074160918500,1765275074160918500,,,
3,2afe6f21-fe4d-4ad7-8dee-8ee629f1a489,,no_pay,0,3,VP1,VP1,10,11,8,7,Hoch,10:11:17.540,1765275077540501200,1765275077540501200,,,
3,,895b5bad-3938-4ea5-9620-d3c13cff2223,no_pay,0,3,VP1,VP2,10,11,8,7,Wahrheit,10:11:19.189,1765275079189917300,1765275079189917300,,,
3,,,no_pay,0,3,VP1,,10,11,8,7,Showdown,10:11:19.392,1765275079392474700,1765275079392474700,VP1,,
3,ec3254b8-3144-4fb3-9e14-5a984078c1c6,,no_pay,0,3,VP1,VP1,10,11,8,7,Nächste Runde,10:11:36.284,1765275096284665900,1765275096284665900,,,
3,,5f7e21f9-72dc-4629-88b1-f58e9b8682f1,no_pay,0,3,VP1,VP2,10,11,8,7,Nächste Runde,10:11:36.770,1765275096770822600,1765275096770822600,,,
3,,38875f96-1054-4463-b2c1-7d58962bdea3,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 1,10:11:37.964,1765275097964490000,1765275097964490000,,,
3,b204e9b4-8770-419b-a6c4-d4dd725a10c3,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 1,10:11:39.426,1765275099426583500,1765275099426583500,,,
3,,f7682bb6-587c-4fad-8676-d94e7aab9709,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 2,10:11:40.222,1765275100222363800,1765275100222363800,,,
3,3c5cc52d-558f-42e4-a51c-d6ba5c17919b,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 2,10:11:41.318,1765275101318647100,1765275101318647100,,,
3,,a3956779-499f-41b3-9bc3-63854617f672,no_pay,0,4,VP2,VP2,7,7,8,10,Mittel,10:11:42.904,1765275102904293300,1765275102904293300,,,
3,c84b5e2e-baef-467d-956e-5f6c0a6a5649,,no_pay,0,4,VP2,VP1,7,7,8,10,Wahrheit,10:11:45.193,1765275105193263200,1765275105193263200,,,
3,,,no_pay,0,4,VP2,,7,7,8,10,Showdown,10:11:45.392,1765275105392779500,1765275105392779500,VP2,,
3,,8dced4fd-3691-4823-ab2d-ef9c684d27f1,no_pay,0,4,VP2,VP2,7,7,8,10,Nächste Runde,10:11:48.592,1765275108592549300,1765275108592549300,,,
3,7974a24e-8d29-4031-a0cd-6bbaa767293d,,no_pay,0,4,VP2,VP1,7,7,8,10,Nächste Runde,10:11:51.701,1765275111701063200,1765275111701063200,,,
3,3642845b-5b4b-411b-a7ca-ca0d2fa3a2c1,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 1,10:11:53.934,1765275113934868300,1765275113934868300,,,
3,,9b1085d8-d488-499e-b246-ced38023db15,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 1,10:11:54.509,1765275114509783900,1765275114509783900,,,
3,ee336da7-9768-4f94-8d64-f9e7a59e550a,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 2,10:11:55.656,1765275115656005300,1765275115656005300,,,
3,,2d314e4f-6207-4bab-8204-836f80a88f0b,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 2,10:11:56.217,1765275116217298800,1765275116217298800,,,
3,1c25ce28-c835-405f-9edd-7be2431f44ac,,no_pay,0,5,VP1,VP1,10,8,9,7,Tief,10:11:58.814,1765275118814419700,1765275118814419700,,,
3,,16630240-0e9c-45d9-90a3-ae7b2db732f8,no_pay,0,5,VP1,VP2,10,8,9,7,Bluff,10:12:00.770,1765275120770972700,1765275120770972700,,,
3,,,no_pay,0,5,VP1,,10,8,9,7,Showdown,10:12:00.970,1765275120970617400,1765275120970617400,VP2,,
3,62ec75e2-bbab-4729-a5c4-9adcef6be3c4,,no_pay,0,5,VP1,VP1,10,8,9,7,Nächste Runde,10:12:03.974,1765275123974428800,1765275123974428800,,,
3,,fcdf99d8-ec29-4c2d-92e6-ca7531ed2db8,no_pay,0,5,VP1,VP2,10,8,9,7,Nächste Runde,10:12:04.036,1765275124036562200,1765275124036562200,,,
3,,e9c8122a-7675-4406-8de9-0c44bde37893,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 1,10:12:05.408,1765275125408896300,1765275125408896300,,,
3,4a75e02d-49dd-4d83-a6c9-bc1fd7a58d06,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 1,10:12:06.770,1765275126770285600,1765275126770285600,,,
3,,198d642e-2afb-4c29-9853-ca8cb9947bf9,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 2,10:12:07.303,1765275127303637600,1765275127303637600,,,
3,29224c73-028b-4ad0-b045-ec7e565afa82,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 2,10:12:08.593,1765275128593099100,1765275128593099100,,,
3,,5baeb391-0528-4139-9c9e-27255f287ac9,no_pay,0,6,VP2,VP2,7,10,9,10,Hoch,10:12:09.201,1765275129201240400,1765275129201240400,,,
3,b44d000f-9bbf-4a76-8df2-51b728fc0f5c,,no_pay,0,6,VP2,VP1,7,10,9,10,Wahrheit,10:12:11.823,1765275131823381500,1765275131823381500,,,
3,,,no_pay,0,6,VP2,,7,10,9,10,Showdown,10:12:12.019,1765275132019640400,1765275132019640400,VP2,,
3,,a680faa7-0bbc-44b6-9bfd-a83184075a27,no_pay,0,6,VP2,VP2,7,10,9,10,Nächste Runde,10:12:15.074,1765275135074286000,1765275135074286000,,,
3,e59624b7-af02-4c11-a1ad-1cc14f31859d,,no_pay,0,6,VP2,VP1,7,10,9,10,Nächste Runde,10:12:16.194,1765275136194449100,1765275136194449100,,,
3,,9a6dc14b-6df4-4925-bff7-8fa777606b14,no_pay,1,1,VP1,VP2,,,,,Start,10:16:33.810,1765275393810127300,1765275393810127300,,,
3,b6a31336-34f5-4336-b79f-0b8d8853ec6a,,no_pay,1,1,VP1,VP1,,,,,Start,10:16:37.777,1765275397777065700,1765275397777065700,,,
3,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Flash,10:16:42.793,1765275402793463700,1765275402793463700,,,
3,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Ton,10:16:43.146,1765275403146750600,1765275403146750600,,,
3,39f0d06e-8ff9-4426-b00a-e9310c34d73a,,no_pay,1,1,VP1,VP1,8,8,7,11,Start,10:17:02.662,1765275422662428200,1765275422662428200,,,
3,,03294863-f2a4-4235-aef1-eab649d5e61c,no_pay,1,1,VP1,VP2,8,8,7,11,Start,10:17:04.379,1765275424379832800,1765275424379832800,,,
3,057f0351-5bcf-4e67-92a1-6336797026e0,,no_pay,1,1,VP1,VP1,8,8,7,11,Karte 1,10:17:06.546,1765275426546597200,1765275426546597200,,,
3,,a4eb047b-112d-4946-a6db-581a86a7c2fb,no_pay,1,1,VP1,VP2,8,8,7,11,Karte 1,10:17:10.009,1765275430009004500,1765275430009004500,,,
3,756151ff-8a95-4592-a04e-92b649f2368b,,no_pay,1,1,VP1,VP1,8,8,7,11,Karte 2,10:17:12.006,1765275432006434400,1765275432006434400,,,
