Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
1,,,no_pay,0,1,VP1,,11,8,8,9,Session,15:05:23.416,1764774323416270100,1764774323416270100,,,
1,,,no_pay,0,1,VP1,,11,8,8,9,Session,15:05:25.041,1764774325041610100,1764774325041610100,,,
1,9092740e-a418-4d1a-aa15-1c9515e9d327,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,15:05:44.662,1764774344662993000,1764774344662993000,,,
1,,d406c181-78e3-4395-ab4a-aee737e27411,no_pay,0,1,VP1,VP2,11,8,8,9,Start,15:05:44.822,1764774344822538100,1764774344822538100,,,
1,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Flash,15:05:49.913,1764774349913346800,1764774349913346800,,,
1,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Ton,15:05:50.172,1764774350172297100,1764774350172297100,,,
1,fc9b1e41-2bee-43a1-8a45-fcef79ea257c,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,15:06:06.098,1764774366098325600,1764774366098325600,,,
1,,fd366815-f32f-4d30-8c7c-e5a8d5be397b,no_pay,0,1,VP1,VP2,11,8,8,9,Start,15:06:10.060,1764774370060106600,1764774370060106600,,,
1,1f6cbfb4-0c3f-41ab-bce3-436dbc026d39,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 1,15:06:11.702,1764774371702509200,1764774371702509200,,,
1,,55afd062-fb2c-4bd4-8343-edfb46be9e72,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 1,15:06:14.285,1764774374285525500,1764774374285525500,,,
1,e8f0652e-60a8-4751-823f-6e317813fa9d,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 2,15:06:15.579,1764774375579836000,1764774375579836000,,,
1,,6369a3e9-d9c9-4c46-963e-43c518fbe835,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 2,15:06:17.295,1764774377295416100,1764774377295416100,,,
1,7d523e75-0c1a-4cba-b815-e0f0fa51358e,,no_pay,0,1,VP1,VP1,11,8,8,9,Hoch,15:06:19.205,1764774379205100700,1764774379205100700,,,
1,,249b61a0-7710-47c0-bd8e-45e5fa8eccbd,no_pay,0,1,VP1,VP2,11,8,8,9,Wahrheit,15:06:26.704,1764774386704983500,1764774386704983500,,,
1,,,no_pay,0,1,VP1,,11,8,8,9,Showdown,15:06:26.902,1764774386902458500,1764774386902458500,VP1,,
1,3279d85d-5bed-402e-8de7-51ffbf5764af,,no_pay,0,1,VP1,VP1,11,8,8,9,Nächste Runde,15:06:33.544,1764774393544174600,1764774393544174600,,,
1,,73d7c866-2fe4-4222-97be-71ce1bffea44,no_pay,0,1,VP1,VP2,11,8,8,9,Nächste Runde,15:06:36.449,1764774396449148800,1764774396449148800,,,
1,,9927b6d6-be18-42b3-ab8c-dbca3b4424e2,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 1,15:06:38.552,1764774398552079700,1764774398552079700,,,
1,433c63db-6a34-4a3b-b1ed-784bc3967731,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 1,15:06:39.963,1764774399963336600,1764774399963336600,,,
1,,aa6ae66e-0855-46f7-b65d-34a51aecc280,no_pay,0,2,VP2,VP2,9,7,11,10,Karte 2,15:06:41.764,1764774401764268000,1764774401764268000,,,
1,6662de15-08b2-4048-8e5d-17e38c7b2dc7,,no_pay,0,2,VP2,VP1,9,7,11,10,Karte 2,15:06:43.296,1764774403296839700,1764774403296839700,,,
1,,70251090-cd25-40bd-8a83-2356f079ab1a,no_pay,0,2,VP2,VP2,9,7,11,10,Mittel,15:06:49.190,1764774409190902800,1764774409190902800,,,
1,87485499-0571-4c67-a4a9-edd80dd84a36,,no_pay,0,2,VP2,VP1,9,7,11,10,Bluff,15:06:51.074,1764774411074254500,1764774411074254500,,,
1,,,no_pay,0,2,VP2,,9,7,11,10,Showdown,15:06:51.272,1764774411272009400,1764774411272009400,VP1,,
1,,b3ec5ec2-5dc6-4fe9-a66e-af631f3b96c0,no_pay,0,2,VP2,VP2,9,7,11,10,Nächste Runde,15:06:55.731,1764774415731465300,1764774415731465300,,,
1,47d60022-9634-491b-8429-541af4f7b5e6,,no_pay,0,2,VP2,VP1,9,7,11,10,Nächste Runde,15:06:56.611,1764774416611249300,1764774416611249300,,,
1,b7381e80-5123-4793-a69c-f3a33c3a520c,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 1,15:06:58.380,1764774418380723500,1764774418380723500,,,
1,,44550dcd-a7cb-4371-91b9-abbe61d5be5c,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 1,15:06:59.736,1764774419736848400,1764774419736848400,,,
1,e62582f0-2d86-48ea-ba15-f2e10678864a,,no_pay,0,3,VP1,VP1,10,11,8,7,Karte 2,15:07:01.076,1764774421076553100,1764774421076553100,,,
1,,feae928c-2cd5-4ba1-a05e-0bbaf96c8e3c,no_pay,0,3,VP1,VP2,10,11,8,7,Karte 2,15:07:05.578,1764774425578672800,1764774425578672800,,,
1,174391f7-5438-418c-ab85-daaf6bc70c8b,,no_pay,0,3,VP1,VP1,10,11,8,7,Tief,15:07:16.473,1764774436473832800,1764774436473832800,,,
1,,e59c503f-449f-4d3a-a654-78f9429b62d7,no_pay,0,3,VP1,VP2,10,11,8,7,Bluff,15:07:19.138,1764774439138745100,1764774439138745100,,,
1,,,no_pay,0,3,VP1,,10,11,8,7,Showdown,15:07:19.337,1764774439337313300,1764774439337313300,VP2,,
1,1e500330-0409-4b9e-8bc2-8a58771ce520,,no_pay,0,3,VP1,VP1,10,11,8,7,Nächste Runde,15:07:22.024,1764774442024372800,1764774442024372800,,,
1,,ac4b4066-16f7-47fb-a2b1-a55635fdb178,no_pay,0,3,VP1,VP2,10,11,8,7,Nächste Runde,15:07:22.845,1764774442845768400,1764774442845768400,,,
1,,3916a30c-90e0-44fc-bd71-84fae0fe2dae,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 1,15:07:24.906,1764774444906987100,1764774444906987100,,,
1,9f4f5bf7-2238-4fb6-9723-0c07b7efc881,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 1,15:07:25.982,1764774445982795100,1764774445982795100,,,
1,,6bdab6cc-3440-47f2-be3d-7e30cf686c99,no_pay,0,4,VP2,VP2,7,7,8,10,Karte 2,15:07:27.017,1764774447017736400,1764774447017736400,,,
1,c20110af-4126-41bc-960d-12eb00d60320,,no_pay,0,4,VP2,VP1,7,7,8,10,Karte 2,15:07:28.334,1764774448334044000,1764774448334044000,,,
1,,94ee2647-d215-41c8-999f-edb1561785d8,no_pay,0,4,VP2,VP2,7,7,8,10,Mittel,15:07:31.356,1764774451356177700,1764774451356177700,,,
1,d6ace84d-2e70-4cd8-882d-14b2e017a18a,,no_pay,0,4,VP2,VP1,7,7,8,10,Bluff,15:07:40.273,1764774460273069000,1764774460273069000,,,
1,,,no_pay,0,4,VP2,,7,7,8,10,Showdown,15:07:40.476,1764774460476338100,1764774460476338100,VP2,,
1,,355b264d-ac37-4467-b6fd-5ee43be0f672,no_pay,0,4,VP2,VP2,7,7,8,10,Nächste Runde,15:07:46.169,1764774466169545700,1764774466169545700,,,
1,b4d8978e-9fdb-4159-8943-066d45195591,,no_pay,0,4,VP2,VP1,7,7,8,10,Nächste Runde,15:07:46.267,1764774466267984700,1764774466267984700,,,
1,ac834d49-dc31-4405-9926-29d155bac641,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 1,15:07:47.959,1764774467959274800,1764774467959274800,,,
1,,ecef9196-7bf0-4b8a-8282-faee36a387d7,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 1,15:07:49.112,1764774469112958800,1764774469112958800,,,
1,fb74da72-0733-4148-91ec-570e34ac89c3,,no_pay,0,5,VP1,VP1,10,8,9,7,Karte 2,15:07:50.266,1764774470266394900,1764774470266394900,,,
1,,f000042c-32b7-4dc7-ac87-3d55cc6de69c,no_pay,0,5,VP1,VP2,10,8,9,7,Karte 2,15:07:51.906,1764774471906838000,1764774471906838000,,,
1,f0762867-9277-42b3-a86c-eada82d01099,,no_pay,0,5,VP1,VP1,10,8,9,7,Mittel,15:07:54.374,1764774474374103200,1764774474374103200,,,
1,,69ee5b15-427a-4f01-beca-cb356123b7f8,no_pay,0,5,VP1,VP2,10,8,9,7,Bluff,15:08:08.130,1764774488130392700,1764774488130392700,,,
1,,,no_pay,0,5,VP1,,10,8,9,7,Showdown,15:08:08.331,1764774488331486500,1764774488331486500,VP1,,
1,,6213508f-8700-4f6e-be23-5bbb60790342,no_pay,0,5,VP1,VP2,10,8,9,7,Nächste Runde,15:08:10.413,1764774490413467400,1764774490413467400,,,
1,01b413ff-36d5-400a-822e-628f24f903f8,,no_pay,0,5,VP1,VP1,10,8,9,7,Nächste Runde,15:08:10.437,1764774490437463000,1764774490437463000,,,
1,,80035c23-1907-473f-b2be-2900c0997c1b,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 1,15:08:12.051,1764774492051040000,1764774492051040000,,,
1,b3a32e5c-7213-4004-b8c8-4c89999fb70d,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 1,15:08:13.027,1764774493027160900,1764774493027160900,,,
1,,3f819888-a456-453c-a2cc-e61936dd0543,no_pay,0,6,VP2,VP2,7,10,9,10,Karte 2,15:08:15.292,1764774495292944900,1764774495292944900,,,
1,0d2bd7cd-3677-48f1-8aac-5fb2bfe0167d,,no_pay,0,6,VP2,VP1,7,10,9,10,Karte 2,15:08:16.383,1764774496383570300,1764774496383570300,,,
1,,2cc24687-0ed1-4bbe-9326-1f7d8b75fc53,no_pay,0,6,VP2,VP2,7,10,9,10,Hoch,15:08:18.608,1764774498608973400,1764774498608973400,,,
1,191dcc69-6d97-4e85-8d35-edca7a1f3be3,,no_pay,0,6,VP2,VP1,7,10,9,10,Bluff,15:08:20.968,1764774500968504200,1764774500968504200,,,
1,,,no_pay,0,6,VP2,,7,10,9,10,Showdown,15:08:21.173,1764774501173683100,1764774501173683100,VP2,,
1,,bbd82a0e-c72f-4d53-a580-0b14839dc207,no_pay,0,6,VP2,VP2,7,10,9,10,Nächste Runde,15:08:22.884,1764774502884201600,1764774502884201600,,,
1,b4d452fa-b2be-4a36-814c-d703c58af4fc,,no_pay,0,6,VP2,VP1,7,10,9,10,Nächste Runde,15:08:24.012,1764774504012840100,1764774504012840100,,,
1,,0895cb84-d498-4a1f-a89b-06a9e1847082,no_pay,1,1,VP1,VP2,,,,,Start,15:12:20.587,1764774740587546500,1764774740587546500,,,
1,06f50a5f-48c9-4b5c-958f-6127d7ab0da2,,no_pay,1,1,VP1,VP1,,,,,Start,15:12:22.097,1764774742097259600,1764774742097259600,,,
1,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Flash,15:12:27.151,1764774747151473200,1764774747151473200,,,
1,,,no_pay,1,1,VP1,,8,8,7,11,Fixation Ton,15:12:27.508,1764774747508842900,1764774747508842900,,,
1,40913dd8-50f0-4d2f-ae44-d8e6bd138478,,no_pay,1,1,VP1,VP1,8,8,7,11,Start,15:12:56.566,1764774776566299600,1764774776566299600,,,
1,,34fdebf1-5ddf-497a-b505-597af406386f,no_pay,1,1,VP1,VP2,8,8,7,11,Start,15:12:58.553,1764774778553521800,1764774778553521800,,,
1,41d37249-d925-4247-8b3c-53142facf452,,no_pay,1,1,VP1,VP1,8,8,7,11,Karte 1,15:13:00.034,1764774780034592300,1764774780034592300,,,
1,,9ce5e67f-c62c-424a-8453-2de660b945b7,no_pay,1,1,VP1,VP2,8,8,7,11,Karte 1,15:13:02.505,1764774782505872700,1764774782505872700,,,
1,cab045a9-9959-46f8-8a5f-04e4289303b9,,no_pay,1,1,VP1,VP1,8,8,7,11,Karte 2,15:13:03.918,1764774783918832900,1764774783918832900,,,
1,,342a5a55-4ded-4505-be2a-077298887a59,no_pay,1,1,VP1,VP2,8,8,7,11,Karte 2,15:13:05.575,1764774785575093300,1764774785575093300,,,
1,41b303fa-c640-4bae-a4b8-7ca80c1af7d0,,no_pay,1,1,VP1,VP1,8,8,7,11,Hoch,15:13:17.700,1764774797700821100,1764774797700821100,,,
1,,f444f3f2-6a6b-4731-8dab-d9ec4fe9bae8,no_pay,1,1,VP1,VP2,8,8,7,11,Wahrheit,15:13:20.982,1764774800982673200,1764774800982673200,,,
1,,,no_pay,1,1,VP1,,8,8,7,11,Showdown,15:13:21.181,1764774801181404200,1764774801181404200,VP1,,
1,,52628b9b-fa79-431e-a82a-f0d0a02cbddc,no_pay,1,1,VP1,VP2,8,8,7,11,Nächste Runde,15:13:29.622,1764774809622214300,1764774809622214300,,,
1,82b0b418-8e38-4f91-828d-4e37d289f2a4,,no_pay,1,1,VP1,VP1,8,8,7,11,Nächste Runde,15:13:30.397,1764774810397763600,1764774810397763600,,,
1,,ba6e478e-11b3-43c6-a175-74e833b33834,no_pay,1,2,VP2,VP2,8,7,8,8,Karte 1,15:13:37.417,1764774817417127600,1764774817417127600,,,
1,ae77039d-29a4-48b8-9301-8b5425ea49cb,,pay,2,8,VP2,VP1,9,9,9,10,Bluff,15:24:54.051,1764775494051624000,1764775494051624000,,12,9
1,,,pay,2,8,VP2,,9,9,9,10,Showdown,15:24:54.317,1764775494317941200,1764775494317941200,VP2,12,12
1,,311d5730-6012-4a02-abd3-b6ad762244ba,pay,2,8,VP2,VP2,9,9,9,10,Nächste Runde,15:24:57.528,1764775497528966700,1764775497528966700,,12,12
1,b6e5f77b-44e0-404d-9b16-248a3ae65d1b,,pay,2,8,VP2,VP1,9,9,9,10,Nächste Runde,15:24:58.201,1764775498201936800,1764775498201936800,,12,12
1,dd76e828-e546-4f89-b479-d243fb0167d5,,pay,2,9,VP1,VP1,7,8,7,8,Karte 1,15:24:59.409,1764775499409733500,1764775499409733500,,12,12
1,,96327e75-f5ad-4772-b480-b814b08e7b3b,pay,2,9,VP1,VP2,7,8,7,8,Karte 1,15:25:00.441,1764775500441878700,1764775500441878700,,12,12
1,1f5d6dfa-e40c-40bc-8ae3-1b518566f814,,pay,2,9,VP1,VP1,7,8,7,8,Karte 2,15:25:01.282,1764775501282800800,1764775501282800800,,12,12
1,,19702691-d17f-49a8-a4f4-881a7b7c2863,pay,2,9,VP1,VP2,7,8,7,8,Karte 2,15:25:02.226,1764775502226937400,1764775502226937400,,12,12
1,c07e12aa-adb9-43d3-bcba-96bc7eab462c,,pay,2,9,VP1,VP1,7,8,7,8,Mittel,15:25:05.766,1764775505766764800,1764775505766764800,,12,12
1,,e0ff876d-d6a6-4714-999b-d64afefe812f,pay,2,9,VP1,VP2,7,8,7,8,Bluff,15:25:10.879,1764775510879736500,1764775510879736500,,12,12
1,,,pay,2,9,VP1,,7,8,7,8,Showdown,15:25:11.087,1764775511087170800,1764775511087170800,VP2,12,15
1,726a1425-a899-4f26-81b8-e3cc4024ef6d,,pay,2,9,VP1,VP1,7,8,7,8,Nächste Runde,15:25:13.073,1764775513073910100,1764775513073910100,,12,15
1,,535f2fe3-4ff4-40f9-b0f8-95ecefb0da8c,pay,2,9,VP1,VP2,7,8,7,8,Nächste Runde,15:25:13.410,1764775513410224600,1764775513410224600,,12,15
