Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
12,,,no_pay,0,1,VP1,,11,8,8,9,Session,11:19:24.998,1765883964998819300,1765883964998819300,,,
12,,2fb1b169-7e91-4036-a8ee-e5f749b644a5,no_pay,0,1,VP1,VP2,11,8,8,9,Start,11:19:29.937,1765883969937245800,1765883969937245800,,,
12,b579d31e-470e-4fe0-bc89-eb6606f84a25,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,11:19:30.209,1765883970209639700,1765883970209639700,,,
12,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Flash,11:19:35.295,1765883975295268900,1765883975295268900,,,
12,,,no_pay,0,1,VP1,,11,8,8,9,Fixation Ton,11:19:35.619,1765883975619958100,1765883975619958100,,,
12,7ed049eb-a5ea-4684-9a8b-ac1e3c69f0b2,,no_pay,0,1,VP1,VP1,11,8,8,9,Start,11:19:46.227,1765883986227390700,1765883986227390700,,,
12,,cd39c657-5193-4380-b31d-e3a5f83733bf,no_pay,0,1,VP1,VP2,11,8,8,9,Start,11:19:46.288,1765883986288120200,1765883986288120200,,,
12,78a4d8e0-86d6-48bd-8f65-a2aaec73159c,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 1,11:19:47.571,1765883987571215500,1765883987571215500,,,
12,,3f03d0f3-9cd4-412a-8caa-f653b4002258,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 1,11:19:49.711,1765883989711142000,1765883989711142000,,,
12,4e4eb20d-2df0-4d00-9de8-57f9340d90b1,,no_pay,0,1,VP1,VP1,11,8,8,9,Karte 2,11:19:50.620,1765883990620219400,1765883990620219400,,,
12,,bc3eda2d-a9f6-421c-90f2-201f271325c8,no_pay,0,1,VP1,VP2,11,8,8,9,Karte 2,11:19:51.892,1765883991892626500,1765883991892626500,,,
