Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
11,9d7fa6ef-cd0f-4c5e-b412-b8cd4063c590,,no_pay,1,1,VP1,VP1,8,8,7,11,Karte 2,16:19:41.824,1765815581824848700,1765815581824848700,,,
11,,56854ad4-873c-4342-96e0-ff5147706fe9,no_pay,1,1,VP1,VP2,8,8,7,11,Karte 2,16:19:43.432,1765815583432418600,1765815583432418600,,,
11,dec4043a-bd2f-4ee4-91ca-cd2c3ad72c0b,,no_pay,1,1,VP1,VP1,8,8,7,11,Tief,16:19:46.794,1765815586794545200,1765815586794545200,,,
11,,215ac9ef-2bf5-4582-b937-e5aea67350bf,no_pay,1,1,VP1,VP2,8,8,7,11,Wahrheit,16:19:52.186,1765815592186689400,1765815592186689400,,,
11,,,no_pay,1,1,VP1,,8,8,7,11,Showdown,16:19:52.387,1765815592387331800,1765815592387331800,VP2,,
11,4e9110ee-dd32-4283-bc10-7b27b47498db,,no_pay,1,1,VP1,VP1,8,8,7,11,Nächste Runde,16:20:01.201,1765815601201800800,1765815601201800800,,,
11,,fcc20148-a4b9-4a6e-88bd-12873893daef,no_pay,1,1,VP1,VP2,8,8,7,11,Nächste Runde,16:20:01.661,1765815601661391100,1765815601661391100,,,
11,,6a33ac51-1c7a-4ddf-af4c-6475a8b9fb01,no_pay,1,2,VP2,VP2,8,7,8,8,Karte 1,16:20:03.077,1765815603077306400,1765815603077306400,,,
11,f3ea15dc-9979-4c55-9dac-197f2b73740c,,no_pay,1,2,VP2,VP1,8,7,8,8,Karte 1,16:20:04.641,1765815604641901000,1765815604641901000,,,
11,,82b911de-98fa-4c7e-89d1-42e4526f1b59,no_pay,1,2,VP2,VP2,8,7,8,8,Karte 2,16:20:05.363,1765815605363818700,1765815605363818700,,,
11,bf9a8694-5e1b-4544-b262-9bfc802c3021,,no_pay,1,2,VP2,VP1,8,7,8,8,Karte 2,16:20:06.494,1765815606494179300,1765815606494179300,,,
11,,0322b558-e75c-4d4a-89f6-92861b3ee283,no_pay,1,2,VP2,VP2,8,7,8,8,Hoch,16:20:12.042,1765815612042802600,1765815612042802600,,,
11,a2d1db73-c32c-4f67-b1c4-34d152db2a5d,,no_pay,1,2,VP2,VP1,8,7,8,8,Bluff,16:20:19.046,1765815619046863300,1765815619046863300,,,
11,,,no_pay,1,2,VP2,,8,7,8,8,Showdown,16:20:19.248,1765815619248547000,1765815619248547000,VP1,,
